Disclaimer
"Usually, it is not a best practice, to ascertain whether or not a file is malicious from a hash value alone. Indeed when Trend Micro analyzes a suspicious file, different factors are being looked at - including the file itself, as well as its behavior."
"Since a file hash is only a fingerprint of sorts to help ascertain the integrity of a particular file, it alone is not enough to ascertain whether or not a file is malicious."
IOCs are mostly to be used to perform sweeping activities targeting devices/network segment that are suspected to be compromised. Those are indeed Indicators of Compromise and not all of those Indicators are malicious. Those might also be used to perform Threat Hunting activities.
"Moreover there exists different hashes that can serve as IOCs and that different from file hashes themselves. Those include imphash, Richhash, Metahash, ... For those ones, it is expected that no assessment can be shared in regards to corresponding file coverage via legacy detection components (pattern files)."
Thank you for your understanding.

[Files]
Original Hash,SHA1,SHA256,MD5,TM Detection (Smart Scan) [ThreatHub] 
0CD5DC12BCA41F6667547AA10B9CF1D989BA30A0,0cd5dc12bca41f6667547aa10b9cf1d989ba30a0,,,Need sample for analysis
F37DA01783982B7B305996A23F8951693EB78F72,f37da01783982b7b305996a23f8951693eb78f72,,,Need sample for analysis
1C9629AEB0E6DBE48F9965D87C64A7B8750BBF93,1c9629aeb0e6dbe48f9965d87c64a7b8750bbf93,,,Need sample for analysis
CD8FBF0DCDD429C06C80B124CAF574334504E99A,cd8fbf0dcdd429c06c80b124caf574334504e99a,,,Need sample for analysis
51B7F4EEFBC2D7C824D4B2C14B1EE27D5F12EFCCE6A37BAB3A847DC727382750,,51b7f4eefbc2d7c824d4b2c14b1ee27d5f12efcce6a37bab3a847dc727382750,,Need sample for analysis
D765303729AEBF87C03E019F85BE78D78677D4908C37B35C0B3EECBE275CC07D,,d765303729aebf87c03e019f85be78d78677d4908c37b35c0b3eecbe275cc07d,,Need sample for analysis
2D9477217812996FCD52497F94CDABB34B64AEDC35165FA76F4FDC48EBCF7E05,,2d9477217812996fcd52497f94cdabb34b64aedc35165fa76f4fdc48ebcf7e05,,Need sample for analysis
F2007503A1203D80234E76938FD15443D1F04FDC2106D625E244438952597975,,f2007503a1203d80234e76938fd15443d1f04fdc2106d625e244438952597975,,Need sample for analysis
BB76F4D10EC2C1D24BE904D2EE078F34A6B5BD11F3B40F295E116FEA44824B89,ec03fd1551d31486e2f925d9c2db3b87ffcd7018,bb76f4d10ec2c1d24be904d2ee078f34a6b5bd11f3b40f295e116fea44824b89,5e28c7c900e4dce08366051c22f07f84,TROJ_GEN.R06CC0PIR22
8E83A1727696CED618289F79674B97305D88BEEEABF46BD25FC77AC53C1AE339,804a1d0c4a280b18e778e4b97f85562fa6d5a4e6,8e83a1727696ced618289f79674b97305d88beeeabf46bd25fc77ac53c1ae339,4e46e28b2e61643f6af70a8b19e5cb1f,Trojan.Win32.FRS.VSNW13J22
0352C777207EAF877AB06D807DBA3D92A84F7B6443BDCB967F10BC660F4C00E7,,0352c777207eaf877ab06d807dba3d92a84f7b6443bdcb967f10bc660f4c00e7,,Need sample for analysis
F3AA4CFE718ACBED880D83E9082D0B141610AAF0049C429567255B5AF75553F4,,f3aa4cfe718acbed880d83e9082d0b141610aaf0049c429567255b5af75553f4,,Need sample for analysis
0FB86A8BA8FDF57990C283080A671C1320CBCDFD0E8B5F5A250D9C38A6FCE305,,0fb86a8ba8fdf57990c283080a671c1320cbcdfd0e8b5f5a250d9c38a6fce305,,Need sample for analysis
715DFC1EAED33835469C66D2D0D70A529B0208A48AFE29063D43C9C042C79C47,,715dfc1eaed33835469c66d2d0d70a529b0208a48afe29063d43c9c042c79c47,,Need sample for analysis
E92DA46E86CDBF03FC5E0398055E0DBBC721D3B5579F0097510BAF5F67948B07,,e92da46e86cdbf03fc5e0398055e0dbbc721d3b5579f0097510baf5f67948b07,,Need sample for analysis
AA3228932F3D2A7D581B3A2B4C49D9B13F0CED95FAF49BFAD9E21451215FD2C0,,aa3228932f3d2a7d581b3a2b4c49d9b13f0ced95faf49bfad9e21451215fd2c0,,Need sample for analysis
47067E90FC480F76BAF40C751EA5577268520FB00FA7CA60BC3460C7907AEAFA,,47067e90fc480f76baf40c751ea5577268520fb00fa7ca60bc3460c7907aeafa,,Need sample for analysis
9DDDC3892790516AD713109CCE19D0B0EF3F5E5A16E0F44BCB3D887A7BBD955C,,9dddc3892790516ad713109cce19d0b0ef3f5e5a16e0f44bcb3d887a7bbd955c,,Need sample for analysis
1BE40E8AC11D6DA8045BD03BE3E57F0B36B6AB7DC390FF7208A0A4E7688B6B94,,1be40e8ac11d6da8045bd03be3e57f0b36b6ab7dc390ff7208a0a4e7688b6b94,,Need sample for analysis
2960A2D4D2FD6B7B85B8E3EA4C86EC0C13B93BFD3754A7E772A2C74F564B0009,,2960a2d4d2fd6b7b85b8e3ea4c86ec0c13b93bfd3754a7e772a2c74f564b0009,,Need sample for analysis
E0F2A50DC6FF45949AEC6B61C589CFAD5728A355,e0f2a50dc6ff45949aec6b61c589cfad5728a355,,,Need sample for analysis
EBE3F87F2B8AAF0598DDAB6CF4062262A809CD5C,ebe3f87f2b8aaf0598ddab6cf4062262a809cd5c,,,Need sample for analysis
5C6DBC181E765DC0D6491EFBA222EACBECB26D3A,5c6dbc181e765dc0d6491efba222eacbecb26d3a,,,Need sample for analysis
9D4F2640B89C148E70953D49EB6D7D1867C182D2,9d4f2640b89c148e70953d49eb6d7d1867c182d2,,,Need sample for analysis
095F9AEE12964E24DFD6B517F7FACF7A3E839215,095f9aee12964e24dfd6b517f7facf7a3e839215,,,Need sample for analysis
6889C638313F9F58E8F86FD1B7849500DE26372D,6889c638313f9f58e8f86fd1b7849500de26372d,,,Need sample for analysis
30617F332D4CEBC2C885691B44F918C15BED21D5,30617f332d4cebc2c885691b44f918c15bed21d5,,,Need sample for analysis
4326FFEBC0C5EF1A43D72DC68594B0FC0C97E46D,4326ffebc0c5ef1a43d72dc68594b0fc0c97e46d,,,Need sample for analysis
5E6118EFAE9BC154CAB7BD0812EAAFD1A5F8B4B5,5e6118efae9bc154cab7bd0812eaafd1a5f8b4b5,,,Need sample for analysis
656F132CC53F1DB11EED57E29BDDE396E44B36DF,656f132cc53f1db11eed57e29bdde396e44b36df,,,Need sample for analysis
E29D78BDE5FCA7A523ECC74BF8AD1A282BC45D21,e29d78bde5fca7a523ecc74bf8ad1a282bc45d21,,,Need sample for analysis
71F80BEC249658CC316192F3CF3155D3755CC5E5,71f80bec249658cc316192f3cf3155d3755cc5e5,,,Need sample for analysis
D5087774813B464FF95CD4CB6BDFF0E633AD94BB,d5087774813b464ff95cd4cb6bdff0e633ad94bb,,,Need sample for analysis
7A0C634C7B393A4368318B97AAF6BE9F025803AF,7a0c634c7b393a4368318b97aaf6be9f025803af,,,Need sample for analysis
A00BEE3D7D365E687152B8773509251E7854C11C,a00bee3d7d365e687152b8773509251e7854c11c,,,Need sample for analysis
424DF7FCE1768E6050C087DB44DCF7F64E1EE972,424df7fce1768e6050c087db44dcf7f64e1ee972,,,Need sample for analysis
67D01CE0A92FDC4D25AE2EBA5BCA8DF5634393C4,67d01ce0a92fdc4d25ae2eba5bca8df5634393c4,,,Need sample for analysis
9FF473DF01487CA59D6426C8FDDF77A1C27B2437,9ff473df01487ca59d6426c8fddf77a1c27b2437,,,Need sample for analysis
D4ADB79A3809989569FB24AA43C947EF69B8AEE1,d4adb79a3809989569fb24aa43c947ef69b8aee1,,,Need sample for analysis
00E0824E139E21FD6E41E2A34C1D6F598D7E4FBE,00e0824e139e21fd6e41e2a34c1d6f598d7e4fbe,,,Need sample for analysis
DC203816C0BB91614D270A129AC968EE45F1B7D2,dc203816c0bb91614d270a129ac968ee45f1b7d2,bbbd97e1c525f811fbd16e2a48989cfa3e3164aa3b21824108dd3f8f5394bd76,4711b96b395c7ced1e0c2f2d0b1786c6,HackTool.Linux.FUKAR.USELVJV22
82C4739158099FE156AA1B23409C9BF5F96EB9D5,82c4739158099fe156aa1b23409c9bf5f96eb9d5,35c75ba64f1658bd9442afa255b671e3fe9cb93ffb4821270074a85fca966c3f,214436a0c7623e84e8078a3b141b7d9c,TROJ_GEN.R007C0WG422
27810D36A8C07AE78BD15EE79BACC20F9954943D,27810d36a8c07ae78bd15ee79bacc20f9954943d,,,Need sample for analysis
E8E16606C34E8D85DA2A250D3083800E63A2B901,e8e16606c34e8d85da2a250d3083800e63a2b901,,,Need sample for analysis
00A2639215E4C2C790BB84CD952539E3D7EACDF5,00a2639215e4c2c790bb84cd952539e3d7eacdf5,,,Need sample for analysis
57A35AD499A93BFF43D7B312F98F8F363F666C22,57a35ad499a93bff43d7b312f98f8f363f666c22,,,Need sample for analysis
A2373FC44CD34E56BEACD6C7359F4CDA4D37022C,a2373fc44cd34e56beacd6c7359f4cda4d37022c,,,Need sample for analysis
5D340A54081FE37832690A5A73060FA34B5A3527,5d340a54081fe37832690a5a73060fa34b5a3527,,,Need sample for analysis
272199DBA36D45E0B724DB571C75B271A52DC8CD,272199dba36d45e0b724db571c75b271a52dc8cd,,,Need sample for analysis
E2561FE1A6F120558455969BE358050561006871,e2561fe1a6f120558455969be358050561006871,,,Need sample for analysis
8761D79AAEF37B92593F772F6A26359696E31187,8761d79aaef37b92593f772f6a26359696e31187,,,Need sample for analysis
17239764355E7F21237FF5CA05C36CC9DD1C934F,17239764355e7f21237ff5ca05c36cc9dd1c934f,,,Need sample for analysis
04224AB9DA82D078D5B9E48589C56E9BDE707FCF,04224ab9da82d078d5b9e48589c56e9bde707fcf,,,Need sample for analysis
7160EDEBB59BA860F84F7B0658E5598C2AF6A030,7160edebb59ba860f84f7b0658e5598c2af6a030,,,Need sample for analysis
7BADBD6EE555A882A02ED345472A20CE211B1D5F,7badbd6ee555a882a02ed345472a20ce211b1d5f,,,Need sample for analysis
7918E2C9C6F2847078BB736968F8F21B7E70A0AF,7918e2c9c6f2847078bb736968f8f21b7e70a0af,,,Need sample for analysis
1121BCD922A493585FF7D8D43A7F54AC71C26308,1121bcd922a493585ff7d8d43a7f54ac71c26308,,,Need sample for analysis
8AD703FE537157D9916B7650720F8C66F0DE7BF8,8ad703fe537157d9916b7650720f8c66f0de7bf8,,,Need sample for analysis
DC6005970D96982D5A992F36F353B5AC30CDCD59,dc6005970d96982d5a992f36f353b5ac30cdcd59,,,Need sample for analysis
9543CAB61C330E533BCDD92ED6E1012F1B284D10,9543cab61c330e533bcdd92ed6e1012f1b284d10,,,Need sample for analysis
72775239683EA6A651B5C73D2E3ED006AF5E1CAD,72775239683ea6a651b5c73d2e3ed006af5e1cad,,,Need sample for analysis
D76E5AC85CD57425DC3C5DC27C438B0725D6EAA4,d76e5ac85cd57425dc3c5dc27c438b0725d6eaa4,,,Need sample for analysis
E2BEE0B9A6E262DAA4842245E469F5A0310DA868,e2bee0b9a6e262daa4842245e469f5a0310da868,,,Need sample for analysis
DFAAE4C2AC9A19D2EF0FDE43B6786A01B39B5521,dfaae4c2ac9a19d2ef0fde43b6786a01b39b5521,,,Need sample for analysis
B99D3AC574D6611C7304EF87E9C51C187BB5DD42,b99d3ac574d6611c7304ef87e9c51c187bb5dd42,,,Need sample for analysis
51E85777E984F99A9B3F2ABD8D6F44D22339A30D,51e85777e984f99a9b3f2abd8d6f44d22339a30d,,,Need sample for analysis
BBBD97E1C525F811FBD16E2A48989CFA3E3164AA3B21824108DD3F8F5394BD76,dc203816c0bb91614d270a129ac968ee45f1b7d2,bbbd97e1c525f811fbd16e2a48989cfa3e3164aa3b21824108dd3f8f5394bd76,4711b96b395c7ced1e0c2f2d0b1786c6,HackTool.Linux.FUKAR.USELVJV22
35C75BA64F1658BD9442AFA255B671E3FE9CB93FFB4821270074A85FCA966C3F,82c4739158099fe156aa1b23409c9bf5f96eb9d5,35c75ba64f1658bd9442afa255b671e3fe9cb93ffb4821270074a85fca966c3f,214436a0c7623e84e8078a3b141b7d9c,TROJ_GEN.R007C0WG422
83F1FAB236357817270F995A6E3E32F90661DAD6D625AD1E1F16B06C248DA1D1,,83f1fab236357817270f995a6e3e32f90661dad6d625ad1e1f16b06c248da1d1,,Need sample for analysis
4C3B91CD25650A7E1EE80164FD0598CDBF64E75DDF4CE08141AEA42EE56CB134,,4c3b91cd25650a7e1ee80164fd0598cdbf64e75ddf4ce08141aea42ee56cb134,,Need sample for analysis
CB704D2E8DF80FD3500A5B817966DC262D80DDB8,cb704d2e8df80fd3500a5b817966dc262d80ddb8,1ef6c1a4dfdc39b63bfe650ca81ab89510de6c0d3d7c608ac5be80033e559326,58008524a6473bdf86c1040a9a9e39c3,PUA.Win32.DefenderControl.B
CAAA1F85DD333C9D19767B5DE527152D5ACBC2A4,caaa1f85dd333c9d19767b5de527152d5acbc2a4,,,Need sample for analysis
6ABFBC7534ED5C716A7DAF8A411287EDC71140FA,6abfbc7534ed5c716a7daf8a411287edc71140fa,,,Need sample for analysis
3C48A24679F6EA81FFE1B1C8666342C4265E6CD9,3c48a24679f6ea81ffe1b1c8666342c4265e6cd9,,,Need sample for analysis
5E8C008279F27FE3C764D925ED05B88A2350DD5D,5e8c008279f27fe3c764d925ed05b88a2350dd5d,,,Need sample for analysis
79B698B4D6062B11EAD36155C2A86812BBD8136E,79b698b4d6062b11ead36155c2a86812bbd8136e,,,Need sample for analysis
4E21D3A3602419EFCB61A5F3AE7742A356B0E43F,4e21d3a3602419efcb61a5f3ae7742a356b0e43f,,,Need sample for analysis
D241C53EE62B0970E3B752230A0FE718A8F3197B,d241c53ee62b0970e3b752230a0fe718a8f3197b,,,Need sample for analysis
B7CB590DA34870346D8DCDDAF038C4A4807EE727,b7cb590da34870346d8dcddaf038c4a4807ee727,,,Need sample for analysis
71FD141F90C27DED8A0073D8C10479FE94933550,71fd141f90c27ded8a0073d8c10479fe94933550,,,Need sample for analysis
117FA2CC32387780A881A19C7884DE166EC61B78,117fa2cc32387780a881a19c7884de166ec61b78,,,Need sample for analysis
0F97481DD038A7A894D31F49148A6D03DDC66921,0f97481dd038a7a894d31f49148a6d03ddc66921,9e28f942262805b5fb59f46568fed53fd4b7dbf6faf666bedaf6ff22dd416572,7822cdf1cf8e30d9997c9743f8897f33,NO_DETECTION
0B5F3DA0AD9C3F30A5EEE4F266B28F71DC5C1F50,0b5f3da0ad9c3f30a5eee4f266b28f71dc5c1f50,,,Need sample for analysis
5CB832C5D04EA68275B0EED784B4C8B70B4B31C6,5cb832c5d04ea68275b0eed784b4c8b70b4b31c6,,,Need sample for analysis
1BB200D685CD475B4251ECD9A4F0A52408A7BE69,1bb200d685cd475b4251ecd9a4f0a52408a7be69,,,Need sample for analysis
02BC2630AF1E4098B37D33179774582480DF1CBF,02bc2630af1e4098b37d33179774582480df1cbf,,,Need sample for analysis
1EF6C1A4DFDC39B63BFE650CA81AB89510DE6C0D3D7C608AC5BE80033E559326,cb704d2e8df80fd3500a5b817966dc262d80ddb8,1ef6c1a4dfdc39b63bfe650ca81ab89510de6c0d3d7c608ac5be80033e559326,58008524a6473bdf86c1040a9a9e39c3,PUA.Win32.DefenderControl.B
A0D82C3730BC41E267711480C8009883D1412B68977AB175421EABC34E4EF355,b1b874f0d4457033babb4f28f55c8a6e0590e9df,a0d82c3730bc41e267711480c8009883d1412b68977ab175421eabc34e4ef355,b29ca4f22ae7b7b25f79c1d4a421139d,TROJ_REGIN.A
9DDBE7E77CB5616025B92814D68ADFC9C3E076DDDBE29DE6EB73701A172C3379,5f39dc77ce189dbee5758fe4ca07739c5bd454f9,9ddbe7e77cb5616025b92814d68adfc9c3e076dddbe29de6eb73701a172c3379,744c07e886497f7b68f6f7fe57b7ab54,TROJ_REGIN.A
9CD5127EF31DA0E8A4E36292F2AF5A9EC1DE3B294DA367D7C05786FE2D5DE44F,40ff545ced31bc32b65be19ed2739355c054ee52,9cd5127ef31da0e8a4e36292f2af5a9ec1de3b294da367d7c05786fe2d5de44f,d240f06e98c8d3e647cbf4d442d79475,TROJ_REGIN.A
2605EF32CF781D71008991170FFECF2854D156EB828B28908C76515CE02626A4,,2605ef32cf781d71008991170ffecf2854d156eb828b28908c76515ce02626a4,,Need sample for analysis
19A06DE9A8B66196FA6CC9E86824DEE577E462CBEAF36D715C8FEA5BCB08B54D,,19a06de9a8b66196fa6cc9e86824dee577e462cbeaf36d715c8fea5bcb08b54d,,Need sample for analysis
9753DF3EA4B9948C82310F64FF103685F78AF85E3E08BB5F0D0D44047C63C315,,9753df3ea4b9948c82310f64ff103685f78af85e3e08bb5f0d0d44047c63c315,,Need sample for analysis
AB897157FDEF11B267E986EF286FD44A699E3699A458D90994E020619653D2CD,,ab897157fdef11b267e986ef286fd44a699e3699a458d90994e020619653d2cd,,Need sample for analysis
0D70A044732A77957EAAF28D9574D75DA54AE430D8AD2E4049BD182E13967A6F,,0d70a044732a77957eaaf28d9574d75da54ae430d8ad2e4049bd182e13967a6f,,Need sample for analysis
2C602147C727621C5E98525466B8EA78832ABE2C3DE10F0B33CE9A4ADEA205EB,,2c602147c727621c5e98525466b8ea78832abe2c3de10f0b33ce9a4adea205eb,,Need sample for analysis
6DAE9FF692A17D57BF572F8CE61C9A2E00A21D33ABE4D755099CFA65BEF2A894,,6dae9ff692a17d57bf572f8ce61c9a2e00a21d33abe4d755099cfa65bef2a894,,Need sample for analysis
75827477288E00DDC416BCBC3FF8C1B02A3E9CF6263838BB5A47B89D0AB36F19,,75827477288e00ddc416bcbc3ff8c1b02a3e9cf6263838bb5a47b89d0ab36f19,,Need sample for analysis
1D9685F44E396A92FD32C6BE1D956A42E1943D112297E8634601F081A59301C5,,1d9685f44e396a92fd32c6be1d956a42e1943d112297e8634601f081a59301c5,,Need sample for analysis
DA444F479D4C730723CB59E02AAC962A1B5FE39C9FDA2428E66C59A6D9CD16CA,,da444f479d4c730723cb59e02aac962a1b5fe39c9fda2428e66c59a6d9cd16ca,,Need sample for analysis
5D064F87AAC36C462AACD93F761793DE322B4C8946B87806EF98AF57A1B9D468,,5d064f87aac36c462aacd93f761793de322b4c8946b87806ef98af57a1b9d468,,Need sample for analysis
4BFB3C34FF74B6006D1240710C9F77317F5378A442C9B79043F956D606782064,,4bfb3c34ff74b6006d1240710c9f77317f5378a442c9b79043f956d606782064,,Need sample for analysis
DE5338C884BDB173703D029BDB60D3172A4D80B3509B6A64251BA43580F01D50,,de5338c884bdb173703d029bdb60d3172a4d80b3509b6a64251ba43580f01d50,,Need sample for analysis
F24EB2F694DE88D9DC6A36B64EEB641161A11942F19A6DE29ACF75AE098D6D53,,f24eb2f694de88d9dc6a36b64eeb641161a11942f19a6de29acf75ae098d6d53,,Need sample for analysis
F13047924D4D00284AEB4DE68B8B0FC5A72F2E0338DAE5E0A1FB24EBD0DE7684,,f13047924d4d00284aeb4de68b8b0fc5a72f2e0338dae5e0a1fb24ebd0de7684,,Need sample for analysis
BEB58B9BE08331538C7D1857D45A6FAFEBF692DD08D4A469BC7AFEF8E1573A50,,beb58b9be08331538c7d1857d45a6fafebf692dd08d4a469bc7afef8e1573a50,,Need sample for analysis
32A57CA62F25827D3B165DA59F9916BBF29EB665646718AE1A8BE65E21D68FEF,,32a57ca62f25827d3b165da59f9916bbf29eb665646718ae1a8be65e21d68fef,,Need sample for analysis
222089B7D97C29653D8F20A75351B5DA6C4DA1DB670F24CB803117C6259099DC,,222089b7d97c29653d8f20a75351b5da6c4da1db670f24cb803117c6259099dc,,Need sample for analysis
209752DCAD956A82A2E7EEBC95B9C7D1CF30448B0BD4048DCFAD750AEDA1DE71,,209752dcad956a82a2e7eebc95b9c7d1cf30448b0bd4048dcfad750aeda1de71,,Need sample for analysis
C14EABF47239A73C8717A6B4616FBB7747C30FE64052A9C9935379A7209034B9,,c14eabf47239a73c8717a6b4616fbb7747c30fe64052a9c9935379a7209034b9,,Need sample for analysis
A2DCDAEA9216F5AE20280EC9300B3960B50C0FB9AC0B43B1E8BE489EA0652151,,a2dcdaea9216f5ae20280ec9300b3960b50c0fb9ac0b43b1e8be489ea0652151,,Need sample for analysis
CC3FB47817E1E51CCFD7AA285499CD68FEF26432F644A8D41B274E83C8BA72D9,,cc3fb47817e1e51ccfd7aa285499cd68fef26432f644a8d41b274e83c8ba72d9,,Need sample for analysis
90C74B20D1A4C694ACBCE85ACABB6E5CF41FCBE44F572E4B3FB4BCCBB143478C,,90c74b20d1a4c694acbce85acabb6e5cf41fcbe44f572e4b3fb4bccbb143478c,,Need sample for analysis
C7ABD3488396BFA516D92DB302DFB4AFE918227887D525BC7532B089A22FD9CB,,c7abd3488396bfa516d92db302dfb4afe918227887d525bc7532b089a22fd9cb,,Need sample for analysis
56B13D498CB1FF041FF17E2885F47F042202E4464152AE2E6BD4449ED063D005,,56b13d498cb1ff041ff17e2885f47f042202e4464152ae2e6bd4449ed063d005,,Need sample for analysis
2DF5CA21B1DBAD29E83588C2F92D1436A1CB0FB85AC81399BCD6EA06BCA478C1,,2df5ca21b1dbad29e83588c2f92d1436a1cb0fb85ac81399bcd6ea06bca478c1,,Need sample for analysis
FB87CAD7EA6B7AE5B9D98C5A68B8757AF0E53A7356542913077DF3A12F6AB1FC,,fb87cad7ea6b7ae5b9d98c5a68b8757af0e53a7356542913077df3a12f6ab1fc,,Need sample for analysis
7E2C2E145C61D40D30B75BA5DC93A67C06454AAB185D60AEEC2E46F0F9AB5D8C,,7e2c2e145c61d40d30b75ba5dc93a67c06454aab185d60aeec2e46f0f9ab5d8c,,Need sample for analysis
9561FA879659E487CEE5B53CE3CCCC2B7679D454B9783E2A4EB1EE3E1AFF9858,,9561fa879659e487cee5b53ce3cccc2b7679d454b9783e2a4eb1ee3e1aff9858,,Need sample for analysis
265BE54AD654B87299D17E46C9AD457C2332F19BB7FD29987C43A929EF75EEA2,,265be54ad654b87299d17e46c9ad457c2332f19bb7fd29987c43a929ef75eea2,,Need sample for analysis
3E7BC744357DFE564348A43E06939BE9F36E6DE579862F692767B7961EA6D6E0,,3e7bc744357dfe564348a43e06939be9f36e6de579862f692767b7961ea6d6e0,,Need sample for analysis
02BDF1603201056F6D727AB50031045A9E4FE4ADF3900DF33155E03AEACBDD10,,02bdf1603201056f6d727ab50031045a9e4fe4adf3900df33155e03aeacbdd10,,Need sample for analysis
D7381AC17A73EEBEFCCC23276DBBA1F12355A72464E6EE5CF2C32F6E667066F1,,d7381ac17a73eebefccc23276dbba1f12355a72464e6ee5cf2c32f6e667066f1,,Need sample for analysis
0114D2BE7BD8173B00B33661D8C68F166FCF2947F2186390D8D1E147CFFA1106,,0114d2be7bd8173b00b33661d8c68f166fcf2947f2186390d8d1e147cffa1106,,Need sample for analysis
89F32C810F6586D82F781B4D8C9AA216630763FF4DB68142F97D896A329F8CA0,,89f32c810f6586d82f781b4d8c9aa216630763ff4db68142f97d896a329f8ca0,,Need sample for analysis
08FECFDB478D29462EAD6EAB2CDAD9C7A0B3C4B3D773008B1FC3A7D6F9F6B7B9,,08fecfdb478d29462ead6eab2cdad9c7a0b3c4b3d773008b1fc3a7d6f9f6b7b9,,Need sample for analysis
E952E1B3ECAAD6FB5FAC0F27584545775B0925B1CA6D8FCC580EB39AD6FB057B,,e952e1b3ecaad6fb5fac0f27584545775b0925b1ca6d8fcc580eb39ad6fb057b,,Need sample for analysis
D7629E5A04234CDD18DD4160AF076E9285E552AD58B587E9F27850294FF9DD82,,d7629e5a04234cdd18dd4160af076e9285e552ad58b587e9f27850294ff9dd82,,Need sample for analysis
5514103105A97CDC85FDBF5D17204771D371F2FA95390C10DE4A38597355DE19,,5514103105a97cdc85fdbf5d17204771d371f2fa95390c10de4a38597355de19,,Need sample for analysis
3445DA3C67FC31F54A0FED15780E39A4AE232DB7DD9889AE60EBB7334CA24AAE,,3445da3c67fc31f54a0fed15780e39a4ae232db7dd9889ae60ebb7334ca24aae,,Need sample for analysis
CE1D6A4B13B1F4C98525B23B08779473675F934FD4548CD5C15E9BB7CCCF0A9B,,ce1d6a4b13b1f4c98525b23b08779473675f934fd4548cd5c15e9bb7cccf0a9b,,Need sample for analysis
090D137A45609A2EAAE697AB5B6F8AD90DD8F718A39FE24ECE1B0B9E011F03F7,,090d137a45609a2eaae697ab5b6f8ad90dd8f718a39fe24ece1b0b9e011f03f7,,Need sample for analysis
C4A28A2F9EB7EDA80BD7BA81D5B5F53940EF81567F35670403E345D1C103964A,,c4a28a2f9eb7eda80bd7ba81d5b5f53940ef81567f35670403e345d1c103964a,,Need sample for analysis
0904841428F8A3191D9D8422F844E6BDB51376EEE651FEAA8EBBF89645C75FD4,,0904841428f8a3191d9d8422f844e6bdb51376eee651feaa8ebbf89645c75fd4,,Need sample for analysis
C7C566115C649725D0C4BDBA7A1AC06B2F1147C37DBCEBFAABBE44CEADB0E94F,,c7c566115c649725d0c4bdba7a1ac06b2f1147c37dbcebfaabbe44ceadb0e94f,,Need sample for analysis
E13AA64A3E1E9BBA9A95178555D17696A065C282885DB027C6083798FFBEF19C,,e13aa64a3e1e9bba9a95178555d17696a065c282885db027c6083798ffbef19c,,Need sample for analysis
2762811F0DA444436119DB881B65E805BF2E0601C52368932C98DF5E3F8FEAC3,,2762811f0da444436119db881b65e805bf2e0601c52368932c98df5e3f8feac3,,Need sample for analysis
4DF168341C64CBD6CBE79F991F395DE75F15111ED9BD8D28C0AE059FD44A62BD,,4df168341c64cbd6cbe79f991f395de75f15111ed9bd8d28c0ae059fd44a62bd,,Need sample for analysis
3F3AEE19707B1796D0B0FBAF29F2D7B104C906DEE434CCD3B55844A925002B1A,,3f3aee19707b1796d0b0fbaf29f2d7b104c906dee434ccd3b55844a925002b1a,,Need sample for analysis
3267DEA0A5DB0A594741D8904439D6A697F52090E3929A511EC58747FDAE9740,,3267dea0a5db0a594741d8904439d6a697f52090e3929a511ec58747fdae9740,,Need sample for analysis
271D55C5F38A1963188DBF459200971DD8FD57A9A5677ECBD5A097C3E5664990,,271d55c5f38a1963188dbf459200971dd8fd57a9a5677ecbd5a097c3e5664990,,Need sample for analysis
272BD0CD4C05DEDC2CAAF930DD292FBF55BBBD37C066648D194CD131882EDB33,,272bd0cd4c05dedc2caaf930dd292fbf55bbbd37c066648d194cd131882edb33,,Need sample for analysis
A600D5229AC8F5672F33FB93EA8D5B2126E71A5186D874A93BB4D2DFC528A2E2,,a600d5229ac8f5672f33fb93ea8d5b2126e71a5186d874a93bb4d2dfc528a2e2,,Need sample for analysis
A8DB9C7D50EB44E51672A67A8B266C634E55B167E1C703A3ACC380D850015F35,,a8db9c7d50eb44e51672a67a8b266c634e55b167e1c703a3acc380d850015f35,,Need sample for analysis
56764F0289BB90CCE43EA6A63D031482E9C9F9E9817A453F20DA12997829D8C8,,56764f0289bb90cce43ea6a63d031482e9c9f9e9817a453f20da12997829d8c8,,Need sample for analysis
1949678B50814D55FE32449524EB3BD31F8CF0ED7C950B2632F62FEDFC84E7F7,,1949678b50814d55fe32449524eb3bd31f8cf0ed7c950b2632f62fedfc84e7f7,,Need sample for analysis
B336955A68BEC8E0FE63039EA3BA05F88BDA91C4CAE156CD5B298742907940F8,,b336955a68bec8e0fe63039ea3ba05f88bda91c4cae156cd5b298742907940f8,,Need sample for analysis
AD6B6C59B1137D5E74AEEBC3AB1861CF6D182C494AEB0A1B7F36909B62324F8B,,ad6b6c59b1137d5e74aeebc3ab1861cf6d182c494aeb0a1b7f36909b62324f8b,,Need sample for analysis
4AF4DB2396B4E133A84C27CCCE3E7220F1DA8042E8A5652C2A7E9FC5B9B41670,,4af4db2396b4e133a84c27ccce3e7220f1da8042e8a5652c2a7e9fc5b9b41670,,Need sample for analysis
1E02D68B2B3289D47599B80EC38163BD81EBAF1119B4F072B5887828E3836EC8,,1e02d68b2b3289d47599b80ec38163bd81ebaf1119b4f072b5887828e3836ec8,,Need sample for analysis
65F920CED707567EA9986F02F70227A25C9F19892B307D16C5DADD44DC70427D,,65f920ced707567ea9986f02f70227a25c9f19892b307d16c5dadd44dc70427d,,Need sample for analysis
